temp,hum,datetime
75.3800006866455,47.20000076293945,2020-11-29 17:02:17.358600
75.2,46.29999923706055,2020-11-29 17:02:42.986414
75.2,45.70000076293945,2020-11-29 17:03:03.548374
75.01999931335449,45.099998474121094,2020-11-29 17:03:26.645327
74.83999862670899,44.599998474121094,2020-11-29 17:03:54.797943
74.83999862670899,44.400001525878906,2020-11-29 17:04:20.426849
74.83999862670899,45.29999923706055,2020-11-29 17:04:43.520814
74.48000068664551,45.099998474121094,2020-11-29 17:05:11.675907
74.48000068664551,44.900001525878906,2020-11-29 17:05:32.238065
74.48000068664551,44.70000076293945,2020-11-29 17:05:52.788776
74.3,45.0,2020-11-29 17:06:13.348797
74.3,45.29999923706055,2020-11-29 17:06:59.237520
74.1199993133545,45.79999923706055,2020-11-29 17:07:24.865115
74.1199993133545,44.900001525878906,2020-11-29 17:07:45.426952
73.93999862670898,45.5,2020-11-29 17:08:16.117348
73.93999862670898,46.099998474121094,2020-11-29 17:08:44.276616
73.93999862670898,45.70000076293945,2020-11-29 17:09:14.963299
73.93999862670898,44.79999923706055,2020-11-29 17:09:38.057010
73.76000137329102,44.29999923706055,2020-11-29 17:09:58.619419
73.76000137329102,44.20000076293945,2020-11-29 17:10:21.708615
73.76000137329102,45.20000076293945,2020-11-29 17:10:47.336062
73.5800006866455,45.79999923706055,2020-11-29 17:11:33.224473
73.5800006866455,45.79999923706055,2020-11-29 17:11:58.848410
73.5800006866455,46.20000076293945,2020-11-29 17:12:32.074527
73.4,46.20000076293945,2020-11-29 17:13:02.767849
73.4,45.70000076293945,2020-11-29 17:13:25.864194
73.4,46.29999923706055,2020-11-29 17:13:46.426169
73.4,46.5,2020-11-29 17:14:17.105766
73.21999931335449,45.900001525878906,2020-11-29 17:15:00.452096
73.21999931335449,46.29999923706055,2020-11-29 17:15:38.737532
73.21999931335449,45.79999923706055,2020-11-29 17:15:59.299468
73.21999931335449,45.400001525878906,2020-11-29 17:16:37.589239
73.21999931335449,45.70000076293945,2020-11-29 17:17:03.214845
73.03999862670898,45.29999923706055,2020-11-29 17:17:23.776257
73.03999862670898,45.79999923706055,2020-11-29 17:17:57.006709
73.03999862670898,46.20000076293945,2020-11-29 17:18:37.818596
73.03999862670898,47.0,2020-11-29 17:18:58.378761
73.03999862670898,46.0,2020-11-29 17:19:29.075960
50.0,45.5,2020-11-29 17:20:04.830336
73.03999862670898,46.79999923706055,2020-11-29 17:20:32.995118
73.03999862670898,46.20000076293945,2020-11-29 17:20:53.556883
73.03999862670898,46.900001525878906,2020-11-29 17:21:26.776862
72.86000137329101,46.0,2020-11-29 17:22:12.665511
73.03999862670898,46.5,2020-11-29 17:22:56.024033
73.03999862670898,46.29999923706055,2020-11-29 17:23:26.715855
50.0,45.20000076293945,2020-11-29 17:23:47.258412
72.86000137329101,45.79999923706055,2020-11-29 17:24:12.886509
73.03999862670898,45.599998474121094,2020-11-29 17:24:33.448192
72.86000137329101,45.29999923706055,2020-11-29 17:25:14.273668
72.86000137329101,45.400001525878906,2020-11-29 17:25:34.835862
72.86000137329101,45.599998474121094,2020-11-29 17:25:55.396485
72.68000068664551,45.29999923706055,2020-11-29 17:26:28.596439
72.68000068664551,45.29999923706055,2020-11-29 17:26:54.225460
72.68000068664551,20.0,2020-11-29 17:27:17.319112
72.68000068664551,45.099998474121094,2020-11-29 17:27:37.878601
72.68000068664551,45.400001525878906,2020-11-29 17:28:06.037624
72.68000068664551,45.099998474121094,2020-11-29 17:28:49.393187
72.68000068664551,46.20000076293945,2020-11-29 17:29:15.015060
72.68000068664551,45.400001525878906,2020-11-29 17:29:35.576843
72.68000068664551,45.099998474121094,2020-11-29 17:29:56.138359
72.5,45.900001525878906,2020-11-29 17:30:24.293226
72.68000068664551,46.599998474121094,2020-11-29 17:30:44.856184
72.86000137329101,46.20000076293945,2020-11-29 17:31:05.417930
73.03999862670898,46.0,2020-11-29 17:31:31.046525
73.21999931335449,45.79999923706055,2020-11-29 17:31:51.608098
73.76000137329102,45.29999923706055,2020-11-29 17:32:19.768219
74.1199993133545,44.900001525878906,2020-11-29 17:32:45.395993
74.3,44.5,2020-11-29 17:33:08.484492
74.83999862670899,43.900001525878906,2020-11-29 17:33:59.435382
74.83999862670899,44.0,2020-11-29 17:34:37.716543
75.01999931335449,43.79999923706055,2020-11-29 17:34:58.278474
74.66000137329101,42.70000076293945,2020-11-29 17:35:49.234355
74.48000068664551,43.0,2020-11-29 17:36:19.925091
74.3,43.400001525878906,2020-11-29 17:36:53.143080
74.3,43.79999923706055,2020-11-29 17:37:16.228535
74.1199993133545,43.900001525878906,2020-11-29 17:37:39.325577
73.93999862670898,43.79999923706055,2020-11-29 17:38:02.418787
73.93999862670898,43.79999923706055,2020-11-29 17:38:25.515962
73.76000137329102,44.79999923706055,2020-11-29 17:38:51.124741
999.99,999.9,2020-11-29 17:39:49.134520
73.5800006866455,44.20000076293945,2020-11-29 17:40:09.688644
73.4,44.20000076293945,2020-11-29 17:40:30.248398
73.4,44.79999923706055,2020-11-29 17:40:50.798427
73.21999931335449,44.20000076293945,2020-11-29 17:41:16.426945
73.21999931335449,44.20000076293945,2020-11-29 17:41:36.987457
73.21999931335449,44.20000076293945,2020-11-29 17:42:02.616063
50.0,44.400001525878906,2020-11-29 17:42:33.310661
73.03999862670898,44.20000076293945,2020-11-29 17:42:58.936849
73.03999862670898,45.599998474121094,2020-11-29 17:43:27.096873
73.03999862670898,45.400001525878906,2020-11-29 17:44:00.317759
72.86000137329101,45.099998474121094,2020-11-29 17:44:28.475308
72.86000137329101,44.79999923706055,2020-11-29 17:44:49.037998
72.86000137329101,44.70000076293945,2020-11-29 17:45:29.858596
72.86000137329101,44.599998474121094,2020-11-29 17:45:55.487332
72.86000137329101,44.79999923706055,2020-11-29 17:46:21.118803
72.86000137329101,44.5,2020-11-29 17:47:09.538797
72.86000137329101,45.70000076293945,2020-11-29 17:47:32.636233
72.68000068664551,45.0,2020-11-29 17:47:53.198166
72.68000068664551,45.099998474121094,2020-11-29 17:48:23.893444
72.68000068664551,44.5,2020-11-29 17:48:52.049652
72.68000068664551,44.599998474121094,2020-11-29 17:49:12.608525
72.68000068664551,44.70000076293945,2020-11-29 17:49:53.428162
72.68000068664551,44.29999923706055,2020-11-29 17:50:19.057736
72.68000068664551,44.900001525878906,2020-11-29 17:50:52.284906
72.68000068664551,45.29999923706055,2020-11-29 17:51:12.828363
72.68000068664551,45.70000076293945,2020-11-29 17:51:35.926167
72.5,44.900001525878906,2020-11-29 17:51:56.478357
72.68000068664551,45.599998474121094,2020-11-29 17:52:19.575533
72.5,44.79999923706055,2020-11-29 17:52:40.137879
72.68000068664551,46.5,2020-11-29 17:53:00.698534
72.5,45.5,2020-11-29 17:53:33.924175
999.99,999.9,2020-11-29 17:54:31.948423
72.68000068664551,45.20000076293945,2020-11-29 17:55:02.645835
72.68000068664551,45.599998474121094,2020-11-29 17:55:30.796507
72.68000068664551,46.099998474121094,2020-11-29 17:55:51.358783
72.68000068664551,46.20000076293945,2020-11-29 17:56:14.448665
72.68000068664551,46.0,2020-11-29 17:56:57.808399
72.86000137329101,46.099998474121094,2020-11-29 17:57:18.370991
72.68000068664551,46.099998474121094,2020-11-29 17:57:41.460207
72.68000068664551,45.79999923706055,2020-11-29 17:58:07.076493
72.68000068664551,46.0,2020-11-29 17:58:30.173565
72.86000137329101,46.099998474121094,2020-11-29 17:59:05.935859
73.03999862670898,46.0,2020-11-29 17:59:29.032861
50.0,45.79999923706055,2020-11-29 17:59:49.595494
73.5800006866455,45.29999923706055,2020-11-29 18:00:40.556023
73.76000137329102,45.0,2020-11-29 18:01:06.185220
73.93999862670898,44.900001525878906,2020-11-29 18:01:34.348719
74.1199993133545,44.5,2020-11-29 18:02:02.512688
74.1199993133545,44.5,2020-11-29 18:02:38.277725
74.1199993133545,44.5,2020-11-29 18:03:01.374865
74.1199993133545,44.5,2020-11-29 18:03:29.515199
74.1199993133545,44.70000076293945,2020-11-29 18:03:50.077493
73.93999862670898,44.29999923706055,2020-11-29 18:04:15.706351
73.93999862670898,44.599998474121094,2020-11-29 18:04:48.935209
73.76000137329102,44.900001525878906,2020-11-29 18:05:32.287785
73.76000137329102,45.099998474121094,2020-11-29 18:06:00.448428
73.76000137329102,45.20000076293945,2020-11-29 18:06:31.138796
73.5800006866455,45.20000076293945,2020-11-29 18:07:01.828913
73.5800006866455,45.099998474121094,2020-11-29 18:07:22.391271
73.5800006866455,45.20000076293945,2020-11-29 18:07:48.017880
73.5800006866455,45.29999923706055,2020-11-29 18:08:08.581264
73.5800006866455,45.400001525878906,2020-11-29 18:08:29.143464
73.4,45.29999923706055,2020-11-29 18:08:49.698521
73.4,44.900001525878906,2020-11-29 18:09:10.248518
73.4,45.79999923706055,2020-11-29 18:09:33.345650
73.21999931335449,45.79999923706055,2020-11-29 18:10:01.504758
73.21999931335449,45.79999923706055,2020-11-29 18:10:39.776441
73.03999862670898,45.900001525878906,2020-11-29 18:11:25.658554
73.21999931335449,46.0,2020-11-29 18:11:56.354206
73.03999862670898,45.70000076293945,2020-11-29 18:12:16.909040
73.03999862670898,46.0,2020-11-29 18:12:45.066931
73.03999862670898,45.79999923706055,2020-11-29 18:13:10.696073
73.03999862670898,45.900001525878906,2020-11-29 18:13:31.258386
73.03999862670898,45.79999923706055,2020-11-29 18:14:01.957380
73.03999862670898,45.70000076293945,2020-11-29 18:14:35.187708
73.03999862670898,45.70000076293945,2020-11-29 18:14:55.749991
73.03999862670898,45.599998474121094,2020-11-29 18:15:16.311930
73.03999862670898,45.79999923706055,2020-11-29 18:15:36.874690
72.86000137329101,45.099998474121094,2020-11-29 18:16:10.098392
72.86000137329101,45.099998474121094,2020-11-29 18:16:48.396667
72.86000137329101,44.900001525878906,2020-11-29 18:17:08.948372
72.86000137329101,45.400001525878906,2020-11-29 18:17:37.106151
72.86000137329101,45.0,2020-11-29 18:18:05.245869
72.86000137329101,44.900001525878906,2020-11-29 18:18:33.387434
72.68000068664551,45.599998474121094,2020-11-29 18:18:59.014829
66.9199993133545,46.099998474121094,2020-11-29 18:19:29.709549
72.68000068664551,44.79999923706055,2020-11-29 18:19:55.338057
72.68000068664551,45.5,2020-11-29 18:20:38.698570
72.5,45.5,2020-11-29 18:21:01.791645
72.5,45.0,2020-11-29 18:21:24.885557
72.5,45.900001525878906,2020-11-29 18:21:58.108236
72.5,45.099998474121094,2020-11-29 18:22:23.733608
72.5,45.5,2020-11-29 18:22:44.295692
72.5,45.0,2020-11-29 18:23:09.914720
72.5,46.29999923706055,2020-11-29 18:23:43.136978
72.5,45.900001525878906,2020-11-29 18:24:03.678572
72.5,46.29999923706055,2020-11-29 18:24:24.240430
72.5,45.599998474121094,2020-11-29 18:24:44.798573
72.5,46.70000076293945,2020-11-29 18:25:05.360416
72.68000068664551,46.5,2020-11-29 18:25:33.517256
72.86000137329101,46.099998474121094,2020-11-29 18:25:54.078939
999.99,999.9,2020-11-29 18:26:52.095858
67.63999862670899,45.20000076293945,2020-11-29 18:27:15.189676
73.93999862670898,44.70000076293945,2020-11-29 18:28:06.144928
74.1199993133545,44.29999923706055,2020-11-29 18:28:49.484500
74.1199993133545,44.400001525878906,2020-11-29 18:29:22.707024
73.93999862670898,44.5,2020-11-29 18:29:50.869027
73.93999862670898,44.0,2020-11-29 18:30:19.027649
73.76000137329102,44.400001525878906,2020-11-29 18:30:57.316183
73.76000137329102,44.900001525878906,2020-11-29 18:31:30.539060
73.76000137329102,44.79999923706055,2020-11-29 18:32:08.828308
73.5800006866455,44.099998474121094,2020-11-29 18:32:31.921682
73.5800006866455,44.900001525878906,2020-11-29 18:32:55.018189
73.4,44.5,2020-11-29 18:33:20.643716
73.4,44.400001525878906,2020-11-29 18:34:03.986167
73.21999931335449,43.900001525878906,2020-11-29 18:34:54.938013
50.180000686645506,45.599998474121094,2020-11-29 18:35:20.566886
73.21999931335449,45.099998474121094,2020-11-29 18:35:43.663667
73.21999931335449,45.70000076293945,2020-11-29 18:36:06.757898
73.03999862670898,45.400001525878906,2020-11-29 18:36:34.917704
73.03999862670898,45.0,2020-11-29 18:37:00.546599
73.03999862670898,45.099998474121094,2020-11-29 18:37:26.176069
73.03999862670898,46.29999923706055,2020-11-29 18:37:46.737896
73.03999862670898,44.599998474121094,2020-11-29 18:38:22.493455
72.86000137329101,44.400001525878906,2020-11-29 18:38:48.118374
73.03999862670898,46.29999923706055,2020-11-29 18:39:11.215153
72.86000137329101,44.70000076293945,2020-11-29 18:39:49.501415
72.86000137329101,46.29999923706055,2020-11-29 18:40:25.261728
72.86000137329101,45.5,2020-11-29 18:40:48.356222
72.86000137329101,46.29999923706055,2020-11-29 18:41:21.558648
72.86000137329101,45.599998474121094,2020-11-29 18:41:54.785026
72.86000137329101,46.0,2020-11-29 18:42:22.948078
72.86000137329101,45.79999923706055,2020-11-29 18:42:46.045485
72.86000137329101,46.0,2020-11-29 18:43:09.137897
49.819999313354494,45.70000076293945,2020-11-29 18:43:29.698579
72.86000137329101,45.400001525878906,2020-11-29 18:43:50.260746
72.86000137329101,44.900001525878906,2020-11-29 18:44:10.822779
72.86000137329101,46.0,2020-11-29 18:44:41.518075
999.99,999.9,2020-11-29 18:45:39.539811
72.86000137329101,44.70000076293945,2020-11-29 18:46:22.897743
72.86000137329101,44.70000076293945,2020-11-29 18:46:53.597775
72.68000068664551,45.900001525878906,2020-11-29 18:47:24.296330
72.86000137329101,46.0,2020-11-29 18:47:44.858423
72.86000137329101,45.400001525878906,2020-11-29 18:48:28.203805
999.99,999.9,2020-11-29 18:49:26.229294
72.86000137329101,46.599998474121094,2020-11-29 18:49:59.454910
999.99,999.9,2020-11-29 18:50:57.460170
49.819999313354494,46.70000076293945,2020-11-29 18:51:20.541370
72.86000137329101,47.20000076293945,2020-11-29 18:51:41.104367
72.86000137329101,46.70000076293945,2020-11-29 18:52:01.667456
72.86000137329101,47.5,2020-11-29 18:52:27.296903
73.21999931335449,46.70000076293945,2020-11-29 18:52:55.457942
73.4,46.400001525878906,2020-11-29 18:53:21.076194
73.76000137329102,46.400001525878906,2020-11-29 18:53:49.243150
73.93999862670898,46.099998474121094,2020-11-29 18:54:09.806186
74.3,45.400001525878906,2020-11-29 18:54:48.096135
74.66000137329101,45.20000076293945,2020-11-29 18:55:13.725265
74.83999862670899,45.0,2020-11-29 18:55:39.357814
75.01999931335449,44.79999923706055,2020-11-29 18:56:02.455713
74.83999862670899,44.5,2020-11-29 18:56:35.675579
74.83999862670899,44.0,2020-11-29 18:57:03.837079
74.83999862670899,43.70000076293945,2020-11-29 18:57:31.998713
74.48000068664551,43.900001525878906,2020-11-29 18:58:10.274610
74.48000068664551,43.900001525878906,2020-11-29 18:58:35.903167
74.3,45.0,2020-11-29 18:58:58.980312
74.1199993133545,44.099998474121094,2020-11-29 18:59:52.466989
73.93999862670898,43.70000076293945,2020-11-29 19:00:18.097356
73.93999862670898,43.900001525878906,2020-11-29 19:00:43.727024
73.76000137329102,44.0,2020-11-29 19:01:09.356396
73.76000137329102,44.5,2020-11-29 19:01:32.454731
73.5800006866455,45.70000076293945,2020-11-29 19:02:00.607832
73.5800006866455,45.599998474121094,2020-11-29 19:02:23.705019
73.4,45.70000076293945,2020-11-29 19:02:44.248559
73.21999931335449,45.0,2020-11-29 19:03:17.476640
73.21999931335449,45.29999923706055,2020-11-29 19:03:40.575158
73.03999862670898,46.900001525878906,2020-11-29 19:04:34.055462
73.03999862670898,46.0,2020-11-29 19:04:59.687702
73.03999862670898,45.79999923706055,2020-11-29 19:05:25.314969
73.03999862670898,45.20000076293945,2020-11-29 19:05:45.878028
72.86000137329101,46.400001525878906,2020-11-29 19:06:21.638784
72.86000137329101,47.0,2020-11-29 19:06:42.198614
72.86000137329101,46.099998474121094,2020-11-29 19:07:28.094636
72.86000137329101,45.599998474121094,2020-11-29 19:07:48.657431
72.86000137329101,45.5,2020-11-29 19:08:14.286651
49.819999313354494,49.0,2020-11-29 19:08:42.451091
72.86000137329101,49.099998474121094,2020-11-29 19:09:10.607982
72.86000137329101,48.79999923706055,2020-11-29 19:09:33.702921
72.86000137329101,48.599998474121094,2020-11-29 19:10:22.127921
72.86000137329101,48.599998474121094,2020-11-29 19:10:47.758013
72.86000137329101,48.70000076293945,2020-11-29 19:11:13.386954
73.03999862670898,48.5,2020-11-29 19:11:33.948601
73.03999862670898,48.599998474121094,2020-11-29 19:12:07.176343
73.03999862670898,48.5,2020-11-29 19:12:27.739453
73.03999862670898,48.29999923706055,2020-11-29 19:12:53.368012
73.03999862670898,48.400001525878906,2020-11-29 19:13:26.593744
73.03999862670898,48.29999923706055,2020-11-29 19:13:52.223471
73.03999862670898,48.29999923706055,2020-11-29 19:14:12.768509
73.03999862670898,48.29999923706055,2020-11-29 19:14:35.863639
73.03999862670898,48.29999923706055,2020-11-29 19:15:04.007651
73.03999862670898,48.099998474121094,2020-11-29 19:15:24.571218
73.03999862670898,48.20000076293945,2020-11-29 19:15:52.728482
73.03999862670898,47.70000076293945,2020-11-29 19:16:25.954796
72.86000137329101,48.0,2020-11-29 19:16:51.564712
73.03999862670898,48.20000076293945,2020-11-29 19:17:14.648335
73.03999862670898,48.0,2020-11-29 19:17:35.204162
73.03999862670898,46.599998474121094,2020-11-29 19:17:55.766673
50.0,47.29999923706055,2020-11-29 19:18:21.396103
73.03999862670898,47.20000076293945,2020-11-29 19:18:47.015036
73.03999862670898,46.900001525878906,2020-11-29 19:19:07.577573
73.03999862670898,48.400001525878906,2020-11-29 19:20:01.064714
73.21999931335449,48.599998474121094,2020-11-29 19:20:31.757750
73.21999931335449,48.900001525878906,2020-11-29 19:20:59.916150
73.21999931335449,48.29999923706055,2020-11-29 19:21:20.478427
73.21999931335449,48.400001525878906,2020-11-29 19:21:53.705990
73.21999931335449,48.5,2020-11-29 19:22:24.393189
73.4,47.70000076293945,2020-11-29 19:22:57.608208
73.93999862670898,47.099998474121094,2020-11-29 19:23:53.621756
74.1199993133545,46.900001525878906,2020-11-29 19:24:14.184027
74.48000068664551,46.29999923706055,2020-11-29 19:25:02.609032
51.61999931335449,46.0,2020-11-29 19:25:28.237558
74.83999862670899,45.70000076293945,2020-11-29 19:26:09.063373
74.83999862670899,45.70000076293945,2020-11-29 19:26:34.689183
74.83999862670899,45.70000076293945,2020-11-29 19:27:10.447742
74.83999862670899,45.79999923706055,2020-11-29 19:27:51.271815
74.66000137329101,46.0,2020-11-29 19:28:44.748699
74.48000068664551,45.900001525878906,2020-11-29 19:29:30.646576
999.99,999.9,2020-11-29 19:30:28.662302
74.3,46.599998474121094,2020-11-29 19:31:04.415965
74.3,47.0,2020-11-29 19:31:57.898700
74.3,47.20000076293945,2020-11-29 19:32:23.523314
74.3,47.29999923706055,2020-11-29 19:33:06.875718
74.1199993133545,47.099998474121094,2020-11-29 19:33:29.969651
74.1199993133545,47.29999923706055,2020-11-29 19:34:05.730242
51.080000686645505,47.0,2020-11-29 19:34:31.355846
74.1199993133545,47.5,2020-11-29 19:34:51.918068
73.93999862670898,47.70000076293945,2020-11-29 19:35:22.607696
73.76000137329102,47.70000076293945,2020-11-29 19:36:11.033429
73.93999862670898,47.599998474121094,2020-11-29 19:36:59.456926
73.93999862670898,47.5,2020-11-29 19:37:20.009812
73.76000137329102,47.400001525878906,2020-11-29 19:37:43.103079
